event1,event2,shared_students,week,day,start1,end1,start2,end2
E:HYKKKFOV3Y,E:IZP53HHKOS_1,7,32,Wednesday,3,5,3,5
E:HYKKKFOV3Y,E:LHWCC65RTI,20,32,Wednesday,3,5,4,5
E:LJVCUZYVAK-00001,E:MP9RPBMD4G,38,9,Thursday,1,2,1,2
E:NHUMVIAURK,E:O6E3GW6CWT,148,9,Thursday,5,8,7,8
E:NHUMVIAURK,E:U2UALOXEV6-00001,148,9,Thursday,5,8,6,7
E:RLCN5G2Z1G,E:XX169I3HUT-00001,38,32,Monday,0,1,0,1
E:RTA6P7OP48,E:YNKMPBGV3E-00002,42,12,Tuesday,4,6,4,5
E:9LDIXV5JKC,E:C8CS1HRWLH,41,11,Friday,0,2,1,2
E:4M2AN45F12,E:F6AYU2ZIKT,5,11,Monday,6,7,6,7
E:3GBPLXVV98,E:KLCAOFKHQG,12,13,Wednesday,2,3,2,4
E:3V9VYZ13EM,E:5WKXIA5C3K-00001,48,9,Thursday,3,4,3,4
E:3V9VYZ13EM,E:L8CU2XXJOH,6,15,Thursday,3,4,3,5
E:3V9VYZ13EM,E:SJWIK8KXDI,1,10,Thursday,3,4,3,4
E:5WKXIA5C3K-00001,E:L8CU2XXJOH,12,15,Thursday,3,4,3,5
E:5WKXIA5C3K-00001,E:SJWIK8KXDI,1,10,Thursday,3,4,3,4
E:9LNJXM8O2M,E:KBO9JXF82L,12,9,Monday,1,2,1,3
E:9LNJXM8O2M,E:VRNAB79A67-00002,181,26,Monday,1,2,1,2
E:L8CU2XXJOH,E:SJWIK8KXDI,1,15,Thursday,3,5,3,4
E:OZMNUQFXCO,E:VRNAB79A67,48,34,Monday,4,6,5,6
E:KK2L36VLJG,E:QPXDEF7GA7,1,18,Thursday,7,9,7,9
E:KK2L36VLJG,E:S7HJ9ON8IG,1,18,Thursday,7,9,5,9
E:5PJYBVVF6N,E:RXQ3BRD4QI,2,10,Thursday,4,6,4,6
E:HMFZLVBW74,E:HVPOO8TZPX,1,25,Monday,1,3,2,4
E:7N96OEWT51,E:V9SHMUL3KM,1,25,Wednesday,0,2,1,3
E:3YPVNGL452,E:TQGX7ZRTRU,3,32,Wednesday,3,5,3,5
E:C16HU79D3S,E:QJQFWB31EZ,2,10,Wednesday,3,5,3,5
E:C16HU79D3S-00004,E:R6QBUEWGDE,2,9,Thursday,5,7,4,7
E:NVCLPZ3X8B,E:R6QBUEWGDE,2,9,Thursday,2,5,4,7
E:25RN7ZYJDS,E:3AX54WUOX5,6,9,Monday,2,4,3,4
E:3AX54WUOX5,E:JT7PS1EUN2,6,16,Monday,3,4,3,6
E:S3EEOX8XNK,E:YDTMR44JZS,21,32,Monday,4,5,3,5
E:BZJI99BSYJ,E:DNEMEI85IG,11,36,Tuesday,1,9,1,3
E:F1OPL9ACRE,E:LTFOZKVEFT,1,32,Wednesday,3,5,3,5
E:F1OPL9ACRE,E:UGZ5PXUZLA,1,32,Wednesday,3,5,3,5
E:LTFOZKVEFT,E:UGZ5PXUZLA,2,32,Wednesday,3,5,3,5
E:2KBX668A1X-00001,E:IO5CGKRB5C-00001,15,34,Tuesday,6,9,5,7
E:2KBX668A1X-00002,E:Y8V26IP4M7,15,28,Wednesday,2,6,2,4
E:2KBX668A1X-00002,E:Z6GY3M3UQ6,15,28,Wednesday,2,6,2,3
E:9ZX544B8HW,E:K8O89LFP4L,15,18,Tuesday,0,5,3,6
E:I1ETFLUKFU,E:K8O89LFP4L-00001,15,9,Monday,1,3,2,5
E:I1ETFLUKFU,E:K8O89LFP4L-00003,15,12,Monday,1,3,0,4
E:IO5CGKRB5C-00002,E:K8O89LFP4L-00007,15,32,Monday,0,2,0,2
E:Y8V26IP4M7,E:Z6GY3M3UQ6,15,33,Wednesday,2,4,2,3
E:1XOKFJ1C76,E:26TDF615LH,1,17,Monday,2,5,0,4
E:FFQMOPKK4O,E:OWXEMJQ4B9,2,11,Tuesday,5,8,5,7
E:KOOVKQQGTN,E:ODTKT5UZIH,1,15,Monday,5,8,5,7
E:U3RS6629A2,E:ZF858WLELR,1,9,Tuesday,0,3,2,5
E:9C37DPVN6G,E:PXDPPDX14L,1,9,Wednesday,2,4,2,3
E:I827PZY2ZI,E:IIILFBPRGS,1,10,Monday,0,1,0,1
E:I827PZY2ZI,E:NB1OYXNCX1,1,10,Monday,0,1,0,1
E:I827PZY2ZI,E:QBI7XCHVVT,3,10,Monday,0,1,0,2
E:IIILFBPRGS,E:NB1OYXNCX1,1,10,Monday,0,1,0,1
E:NB1OYXNCX1,E:QBI7XCHVVT,1,10,Monday,0,1,0,2
E:RQUV85EUDV,E:Y8V4KNQHC2,3,32,Wednesday,3,5,3,5
E:HK6RLWIBPP,E:K1P422CJPD,1,9,Monday,4,5,4,6
E:7ELXUXISW4,E:ZEVR9NKZIR,3,14,Tuesday,1,3,2,4
E:IJO1A444MO,E:LPWVLPQEYF,2,32,Thursday,0,2,1,3
E:3TTM2XTADC_1,E:CK1B7S6NH7-00001_2,3,14,Thursday,1,4,1,3
E:3TTM2XTADC_1,E:NUBX7AZ7CB,9,10,Thursday,1,4,1,2
E:3TTM2XTADC_1,E:R3MAPUHIL7,3,10,Thursday,1,4,1,2
E:9NTT1TFICN,E:VE1G7W81GI-00001,1,32,Thursday,4,5,2,5
E:6T1ZJ31H2J,E:LBLJB2QOTK-00001,4,11,Monday,4,6,4,6
E:1UTIOWRK53,E:WHJUADXV4V-00001,6,10,Wednesday,2,3,2,3
E:3AOG6VP2U3-00001,E:FFKVZUCFSH,1,32,Wednesday,2,3,1,3
E:DV53U2KU7R,E:WHJUADXV4V,1,18,Thursday,6,7,6,7
E:FAPBDLPA46,E:QZH8D1HKSF,1,32,Friday,1,2,1,2
E:SB6ZAIBXNS,E:SLO3XORJOE,1,32,Thursday,3,4,3,4
E:7POU77PCWP,E:BIU2VK6NGW,1,10,Monday,0,1,0,1
E:BIU2VK6NGW,E:QBI7XCHVVT,1,10,Monday,0,1,0,2
E:DPIPBNWYZK,E:O7IKKCZ1MW,1,32,Monday,0,1,0,1
E:DPIPBNWYZK,E:OI4UOS4DC5,2,32,Monday,0,1,0,1
E:DPIPBNWYZK,E:PFIA596DQO,1,32,Monday,0,1,0,1
E:O7IKKCZ1MW,E:OI4UOS4DC5,3,32,Monday,0,1,0,1
E:O7IKKCZ1MW,E:PFIA596DQO,13,32,Monday,0,1,0,1
E:9VWNI4CDYN,E:BZO6SZORIO,1,14,Friday,0,2,0,2
E:A5YOJOPT6F,E:ZPCIUWAKBG,2,37,Wednesday,3,6,1,9
E:LMS1QHL6N3,E:X7TRVIVOKM,4,33,Thursday,3,4,2,9
E:J3QP3PENU2,E:W99ZWSB527,1,32,Wednesday,2,4,3,5
E:7BKR5E768I,E:S319X9ANPG,2,15,Tuesday,7,8,7,8
E:CL6RZ6RME7,E:X667OIMGU6,2,9,Tuesday,0,2,0,2
E:E9JXHDIFJJ,E:NJE7ENM9FH,2,9,Wednesday,0,2,0,2
E:E5PSZAI58V_2,E:NBOC557RSU-00002_1,5,26,Thursday,2,5,1,7
E:NBOC557RSU-00003_1,E:NBOC557RSU-00005_2,4,36,Tuesday,2,9,0,7
E:5IT4SJQNI7,E:8494F9G9JH-00003,18,26,Wednesday,0,1,0,2
E:64Z3LNMDY5-00003,E:S9UTJ9ZQZN-00001,18,33,Thursday,5,6,5,7
E:64Z3LNMDY5-00003,E:XJG2IULIZ7,51,32,Thursday,5,6,5,8
E:983ZYMCJWF,E:B6HRWJKRZL,7,26,Friday,2,4,2,3
E:AIJUHKJQRS,E:J52832ECUQ,18,28,Wednesday,4,6,5,6
E:CLIAT4KKPX-00003,E:HYG9NZ4YAK,18,26,Tuesday,4,5,4,6
E:S9UTJ9ZQZN-00001,E:XJG2IULIZ7,10,33,Thursday,5,7,5,8
E:9G5BO2ZX7S,E:TZ7GZ98HKU,1,37,Wednesday,5,7,0,8
E:A12QO5KCOL,E:VCWJ8MTLZX,1,28,Tuesday,3,5,4,6
E:SGJLZP71NI,E:X7WGUQBCTG,9,17,Monday,7,8,7,8
E:5G4SUWT4XA,E:FL4Z37CPCI,21,9,Wednesday,3,5,3,5
E:GUEVC28PS4,E:HFU2J1ESZS,11,26,Monday,5,7,6,8
E:BTS4FBFGPC,E:K6UGHXDJIN-00001,1,25,Monday,1,3,1,3
E:IJMEPRHR45,E:OUCDQW53XD,2,9,Monday,0,2,1,3
E:3H885KFUYT,E:TTWPWBOK8M,11,32,Wednesday,6,8,6,7
E:1WOCD2ZL6S,E:BJPGHJKEGI,1,10,Monday,7,9,6,8
E:FV3PI68NCZ,E:WJHMOY58PD,1,9,Tuesday,5,7,4,6
E:KAT2FW7JMK,E:L52C31Y12C,1,14,Tuesday,8,9,7,9
E:25JM3KH1X6,E:31PLLYCAWV,2,10,Friday,1,2,1,2
E:7T3DSAHA8B,E:BYMPNPW2WJ,1,32,Monday,2,3,2,3
E:8ACHH9TNO2,E:EXATR9BYQT,6,18,Thursday,0,1,0,1
E:8ACHH9TNO2,E:Z2D666TH97,1,10,Thursday,0,1,0,1
E:8NLLSXLAFX,E:AY848R499K,4,32,Monday,3,4,3,4
E:BV552YOPOW,E:W736YGVKLU-00001,5,10,Wednesday,0,1,0,1
E:EXATR9BYQT,E:Z2D666TH97,3,18,Thursday,0,1,0,1
E:IIWI7EWMK8,E:UWBYCTF391,2,19,Monday,5,6,5,6
E:1LPNUD218I,E:6AZV2UIH8D,3,10,Monday,1,2,1,2
E:KTON9POLZA,E:LDWJ6O5D8L,1,11,Wednesday,1,2,0,2
E:3ATFL2BEQV,E:N3E7F4QURW-00001,1,32,Wednesday,3,5,3,5
E:H67ZNWOGWZ-00001,E:MNORWHDA16-00001,1,35,Monday,5,7,6,9
E:H67ZNWOGWZ-00001,E:V9ZD2C6AEN-00005,1,35,Monday,5,7,5,6
E:H67ZNWOGWZ-00004,E:MNORWHDA16-00002,1,9,Tuesday,0,2,0,2
E:4XICMK913K,E:QWDO1I4HAE,1,32,Thursday,0,1,0,1
E:FIOO6TT1ME,E:K5AFQFIBC2,5,32,Thursday,2,3,1,3
E:2YPFX3Q7XW-00001,E:BYEYCCSQEU,26,9,Tuesday,3,5,3,6
E:59ONNXLAUO,E:OJOEAQERLS,21,32,Tuesday,2,3,2,4
E:BYEYCCSQEU,E:GXCIBUZT4Z,26,12,Tuesday,3,6,5,7
E:BYEYCCSQEU,E:GXCIBUZT4Z-00001,26,15,Tuesday,3,6,4,5
E:BZKZ3CJRMH,E:UIK8MGGLAW,4,33,Monday,5,6,5,6
E:CZ4MVX5QO9,E:V8YMJ3X5CX,2,32,Wednesday,6,8,6,7
E:3JCBLB3CY1,E:NS6K8KPOZY,8,19,Tuesday,3,9,2,4
E:5NIUHSYF9G,E:66Q8489CL7,13,32,Tuesday,0,1,0,1
E:APA4IDGNNH,E:BA8BO7MVFT,13,30,Tuesday,3,6,3,4
E:APA4IDGNNH,E:JXDPGVDESZ-00001,5,30,Tuesday,3,6,2,4
E:DS5BSHJKFF,E:JXDPGVDESZ,2,33,Thursday,4,6,4,6
E:KRUYG6BXVL,E:NS6K8KPOZY,8,13,Tuesday,0,8,2,4
E:NS6K8KPOZY,E:PX1EU8TJCN,8,13,Tuesday,2,4,0,8
E:NS6K8KPOZY,E:VMUXP8BIH4,8,13,Tuesday,2,4,0,8
E:ER5JF4EQZ5,E:R1CM3T2C7C,2,26,Wednesday,0,1,0,1
E:D3BPOOGAUB,E:OJUGDBAFVA,2,9,Wednesday,5,7,4,6
E:CNX7Z57X1J,E:I17A97A3V4,2,9,Wednesday,3,5,3,5
E:224FFZDPZI,E:8BMQNYG89S,5,15,Monday,3,5,3,4
E:224FFZDPZI,E:W4YBUO3272,5,19,Monday,3,5,4,6
E:425336PN3C,E:CK1B7S6NH7_1,5,9,Monday,6,8,6,8
E:43YUFRDV6X,E:KGO4SIHJ7G,7,9,Thursday,6,8,7,8
E:43YUFRDV6X-00001,E:49Q7ICD2TD,7,15,Tuesday,2,4,3,5
E:5DRWXSYTTF,E:KGO4SIHJ7G,7,10,Thursday,4,8,7,8
E:5DRWXSYTTF,E:SM6WCKCNMR,7,10,Thursday,4,8,5,6
E:5KVWKNEYJK,E:GD1G3F41TC,4,37,Wednesday,3,5,3,5
E:C1V3WJE2DS,E:GD1G3F41TC,7,37,Wednesday,3,5,3,5
E:CK1B7S6NH7_1,E:IIZUCYJ4XZ,6,9,Monday,6,8,7,8
E:Q9GIF57JGH-00001,E:U1G8RRMRLS,7,13,Tuesday,1,2,1,2
E:TQ2SCPU19Z,E:XEFUIX3DB7,1,32,Thursday,4,5,4,5
E:DF4UZ2SPWT,E:FWJY6GLAL3,1,9,Monday,2,4,0,3
E:DF4UZ2SPWT,E:FWJY6GLAL3-00002,1,10,Monday,2,4,1,4
E:TW5DYULI17,E:XBW5KCSQVX,2,9,Tuesday,4,5,4,6
E:7ETDZNW9EB,E:O42HDHN73M,1,11,Monday,0,2,1,2
E:9C37DPVN6G,E:B2YR3NZWOG,1,12,Wednesday,2,4,1,3
E:1O4K9243Y8,E:R4KL5RXZ4U,13,28,Monday,7,8,7,8
E:5WKXIA5C3K,E:DT9YU3976E-00001,9,10,Thursday,7,8,7,8
E:5WKXIA5C3K,E:G8XRDVG9EH,1,9,Thursday,7,8,6,8
E:5WKXIA5C3K,E:MQODGFH4KZ,3,18,Thursday,7,8,7,8
E:5WKXIA5C3K,E:MSEG2WTQIU,2,9,Thursday,7,8,7,8
E:5WKXIA5C3K,E:T4UKF9VPLT-1,3,19,Thursday,7,8,7,8
E:5WKXIA5C3K-00002,E:H3R4D5FI41,2,9,Friday,1,2,1,2
E:ACNY88HJS9,E:DT9YU3976E,56,12,Wednesday,7,9,7,8
E:DVPGHXZS47,E:U73ESUQJQJ,1,11,Monday,6,7,5,7
E:KZP4N5WRJ2,E:NN3UR2IGT3,1,33,Wednesday,4,5,4,5
E:OZMNUQFXCO,E:U8EMJDRXDS,3,28,Monday,4,6,4,5
E:SNPQUDNDS4,E:VZZSS418NZ,35,32,Tuesday,4,5,4,6
E:AFK2G7HVYX,E:D66AE5IKKS,1,32,Monday,6,8,5,7
E:CBQML4Q8JQ,E:YZWKZI79UW,7,12,Thursday,0,3,1,3
E:G2X5IBLD8P,E:OD3MTMXKUF,2,10,Monday,5,7,5,7
E:G2X5IBLD8P-00001,E:IGMZ2ISEEF,3,33,Wednesday,1,3,1,3
E:4GEKQ1CN8A,E:HK2F8TAC4W,2,9,Thursday,5,7,5,7
E:BJH5FRBOFJ-00001_1,E:FYYGQ6ATT5,7,10,Thursday,1,9,5,6
E:1GHBRHXGO9,E:ORGHSFIDKO,3,10,Tuesday,6,9,8,9
E:KBZ6XCQL9M-00001,E:ORGHSFIDKO,1,11,Tuesday,8,9,8,9
E:8VROKYITBU,E:UA6UUNKQEN,15,10,Monday,6,9,6,7
E:FH62POO1SR,E:NOBUX491AY,15,33,Tuesday,0,2,0,2
E:JL4L7AUGLK,E:S9SXR69J95,15,17,Monday,2,5,3,4
E:ROUDOFDE5J,E:UA6UUNKQEN,26,9,Monday,6,8,6,7
E:5C6VNA45NF,E:R3CXFWVR1R,4,27,Thursday,4,6,3,5
E:5FMHWXZM5I,E:T55NS8FLFY-2,4,18,Tuesday,3,4,3,5
E:GKKAJCC5JI,E:R3CXFWVR1R,2,27,Thursday,3,4,3,5
E:BCHZ3HJV65,E:Y85X9LWTWB,2,11,Monday,6,7,6,8
E:4T9L4ZCB4Q,E:CON4BXH9BM,7,32,Wednesday,6,8,7,8
E:5JAM6DRUL5,E:7G137DJSUU-00001,3,16,Tuesday,0,2,0,1
E:5JAM6DRUL5,E:GO4EJN59ES-00001,3,16,Tuesday,0,2,1,2
E:9YTT3YAICJ,E:TP3TEOGFJ8,1,33,Tuesday,3,5,4,5
E:KQILRGVLHW,E:S7DTI1591Y,11,32,Monday,7,8,6,8
E:IH7ZUITDEJ,E:P1ZGMZU44K,1,9,Wednesday,6,8,5,7
E:S9I86NIO2D,E:U5R2J5PL6G,1,32,Wednesday,3,5,3,5
E:MP22X45D4T,E:QJQFWB31EZ,2,9,Wednesday,1,4,3,5
E:1O4K9243Y8,E:K4B4RZ84HB,42,28,Monday,7,8,7,8
E:9OJBGJBNS6,E:G8XRDVG9EH-00002,15,11,Tuesday,5,7,6,8
E:9OJBGJBNS6,E:T4UKF9VPLT,41,11,Tuesday,5,7,6,7
E:HUOFSO65J1,E:MSEG2WTQIU-00001,22,11,Tuesday,8,9,8,9
E:JP1EWPU7KT,E:SNPQUDNDS4,15,32,Tuesday,4,5,4,5
E:NN3UR2IGT3,E:OU8U2LXJXZ,17,32,Wednesday,4,5,3,5
E:OAY8NOIEEA,E:U8EMJDRXDS-00001,16,32,Wednesday,1,3,2,3
E:OGDE1SAN71,E:U8EMJDRXDS,3,28,Monday,4,5,4,5
E:WI424PWMYB,E:WI424PWMYB-00001,308,32,Monday,0,1,0,1
E:WI424PWMYB,E:WI424PWMYB-00002,308,32,Monday,0,1,0,1
E:WI424PWMYB-00001,E:WI424PWMYB-00002,308,32,Monday,0,1,0,1
E:3LPNNE1X3O,E:PAI1ES2923,1,9,Wednesday,3,5,3,5
E:1OK5F2HIS4,E:4VT5GC2888-00001,2,17,Monday,7,9,6,9
E:26NAA4HDE8,E:4VT5GC2888,2,19,Thursday,0,3,1,4
E:4VT5GC2888,E:5QLGH2HHVC,2,10,Thursday,1,4,1,4
E:4VT5GC2888,E:LZSR8OWXBI,2,12,Thursday,1,4,0,3
E:4VT5GC2888-00001,E:HSSPMY4GRP,2,11,Monday,6,9,6,9
E:3RK73ILUXU,E:61SUKEYJCT,1,10,Tuesday,1,3,1,3
E:3RK73ILUXU,E:7CUMEJB24N,1,9,Tuesday,1,3,1,2
E:HT7ZGXF1RC,E:IAANALRBQR-00001,1,33,Wednesday,0,1,0,1
E:NZ158CD2UQ,E:OD3MTMXKUF,1,9,Monday,5,7,5,7
E:18BLSSZD63-00001,E:BH75LAN2ZY,34,26,Friday,0,1,0,2
E:DYRNDMLC2Z_2,E:GPTAHU1J78,39,10,Tuesday,3,6,5,6
E:DYRNDMLC2Z_2,E:GPTAHU1J78-00001,39,10,Tuesday,3,6,4,5
E:GPTAHU1J78,E:Z4A1CU3FSW_3,18,19,Tuesday,5,6,3,7
E:GPTAHU1J78-00001,E:Z4A1CU3FSW_3,18,19,Tuesday,4,5,3,7
E:N4XXK9BJPB,E:UWQ1BFFT9C_2,17,32,Thursday,7,8,5,8
E:49V2TVWWR3-00004,E:CVYQ49B3CM-00001,7,27,Thursday,3,6,5,7
E:6EE1WIAQCJ,E:CVYQ49B3CM,4,33,Wednesday,2,6,2,4
E:6EE1WIAQCJ-00001,E:GE1DWIVW8P-00001,6,33,Tuesday,1,5,2,4
E:ASVGPK8BGD-00005,E:NJ8JOEN3Q8-00002,6,34,Wednesday,0,2,1,2
E:CVYQ49B3CM-00001,E:HN6UKQ2HDW,9,27,Thursday,5,7,5,9
E:MSD7E6J7EA,E:TL817XAFO9-00001,28,15,Thursday,5,6,5,8
E:692MR7UVGC,E:RCU8YLZDN6,3,10,Tuesday,4,5,4,5
E:692MR7UVGC,E:RCU8YLZDN6-00001,3,10,Tuesday,4,5,4,5
E:G3OH3M8H9X,E:KLA2UQW2X6,3,11,Thursday,3,4,3,4
E:6EYODVQWIE,E:CHUA3PWK2S-00001,3,10,Thursday,6,7,6,7
E:CHUA3PWK2S,E:SA9SS52Z8Y,5,9,Wednesday,5,6,5,7
E:CHUA3PWK2S-00001,E:TIGKYJQJLY-00001,3,17,Thursday,6,7,6,7
E:CU2X886TVJ-00001,E:D6SRBII2UF,2,26,Thursday,3,4,3,6
E:QOJ37OK5CU,E:VRMX3TPVX8,3,35,Monday,4,6,3,5
E:5TYNKC2CXD,E:6IL3X6CDX9,21,11,Tuesday,0,3,2,5
E:5TYNKC2CXD,E:NTPS48C8FJ,8,15,Tuesday,0,3,2,4
E:5TYNKC2CXD,E:ZSON19M2T4,8,11,Tuesday,0,3,0,2
E:6IL3X6CDX9,E:JGA6DOHYCN,21,13,Tuesday,2,5,3,6
E:TBQBHL1B7A,E:ZSON19M2T4-00001,3,14,Monday,2,5,3,5
E:3N2N2CKM51,E:81P6YW28JV,7,9,Wednesday,1,2,0,2
E:3UY8SSVDEK,E:BIGAG2YJRX-00001,1,36,Tuesday,3,5,3,5
E:3UY8SSVDEK,E:OCKZX41SAG,1,32,Tuesday,3,5,4,5
E:3UY8SSVDEK,E:SMDG9KYM66,1,37,Tuesday,3,5,0,8
E:84S8RV1Z4X,E:BEKLV8FDWA,1,37,Wednesday,1,2,0,8
E:84S8RV1Z4X,E:M9UQEJ3KBQ,1,37,Wednesday,1,2,1,9
E:84S8RV1Z4X,E:TZ7GZ98HKU,1,37,Wednesday,1,2,0,8
E:9VJR7J86CU,E:QDNA5JPG16,1,37,Friday,1,2,1,9
E:CIPMQT1QU6,E:QDNA5JPG16,1,37,Friday,2,3,1,9
E:GFL4DRE6PR,E:SMDG9KYM66,1,37,Tuesday,5,6,0,8
E:2CCA1CU7QZ,E:A5YOJOPT6F,8,32,Wednesday,4,5,3,6
E:LMS1QHL6N3,E:NJY3WXV3NA-00001,8,35,Thursday,3,4,2,4
E:68UM5P58IZ,E:HBU8H1VGMP,3,31,Monday,0,3,0,1
E:9GCV2SRD3S,E:FTX3BR5OKI,1,11,Tuesday,1,2,1,4
E:PCYUVQZPYW,E:U9GHFA2JKM,1,11,Wednesday,5,8,5,7
E:3B28FGY85G,E:IDNEMCGVNP,1,25,Monday,1,3,1,3
E:7ETDZNW9EB,E:C5YX5T62IX,2,9,Monday,0,2,1,3
E:4NL42319AD,E:RWKY6QWNYQ,1,9,Tuesday,7,8,7,8
E:HQXHRDLVS2,E:QUOAOHH45N,1,12,Wednesday,3,4,3,5
E:A7UKZX8NS1-00001-00001,E:KF7YO7XWPT,1,11,Friday,0,1,0,3
E:DLHDKWAAGG-00002,E:KF7YO7XWPT,1,17,Friday,2,3,0,3
E:48N31CETI2,E:BMO1RPHAOP,1,32,Tuesday,4,5,4,5
E:BMO1RPHAOP,E:FY81YPQXML,1,26,Tuesday,4,5,4,5
E:BOX15LDHX5,E:P4PTSVKG5O,6,32,Monday,0,1,0,1
E:RA5LMTZF4I-00001,E:XW5AB5ONVF,1,27,Monday,2,4,0,8
E:3MXC6S5CWB,E:V7RZ35EYR4,2,12,Friday,0,3,2,3
E:3MXC6S5CWB-00002,E:IDIO1E6W4N-00002,7,14,Tuesday,3,6,1,5
E:3MXC6S5CWB-00002,E:YSANQLIGMB,5,14,Tuesday,3,6,5,6
E:3MXC6S5CWB-00003,E:R6TLQTMZUS,7,15,Wednesday,1,3,1,3
E:3MXC6S5CWB-00003,E:ZB3C2P7B56_1,2,15,Wednesday,1,3,1,4
E:IDIO1E6W4N,E:IDIO1E6W4N-00002,7,9,Tuesday,0,4,1,5
E:IDIO1E6W4N-00001,E:IDIO1E6W4N-00002,7,10,Tuesday,2,5,1,5
E:R6TLQTMZUS,E:ZB3C2P7B56_1,2,15,Wednesday,1,3,1,4
E:E6FPMTNXOR,E:MC21KUN9NO,1,9,Thursday,4,6,4,6
E:7NOVETXHI1,E:AG7BVF3CC4,1,10,Monday,0,1,0,1
E:7NOVETXHI1,E:LJZZUFIKCB,1,10,Monday,0,1,0,1
E:AG7BVF3CC4,E:CMU7QA5VVY,1,9,Monday,0,1,0,1
E:AG7BVF3CC4,E:LJZZUFIKCB,11,9,Monday,0,1,0,1
E:CMU7QA5VVY,E:LJZZUFIKCB,1,9,Monday,0,1,0,1
E:575XAIHYE4,E:EQ2NZFJ7E6,4,11,Monday,1,3,1,2
E:MY8DGNM3Q1,E:XSKZAVEOEF,1,29,Wednesday,1,4,2,4
E:45QWW71HPC,E:M9UQEJ3KBQ,4,37,Wednesday,8,9,1,9
E:4JVBPDHFIN,E:6P8FGHXQTK,4,37,Thursday,0,8,1,2
E:4JVBPDHFIN,E:9NTT1TFICN,1,37,Thursday,0,8,4,5
E:6P8FGHXQTK,E:ARJVBS79XX-00001,4,28,Thursday,1,2,0,2
E:EO8EWKF6UL,E:SMDG9KYM66,4,37,Tuesday,0,1,0,8
E:QDNA5JPG16,E:ZS4REC4753,1,37,Friday,1,9,1,2
E:M7MXNOV6NB,E:QZZES7N668,1,26,Wednesday,1,2,1,3
E:M7MXNOV6NB,E:ZDTQJ6QUJ3,1,32,Wednesday,1,2,0,2
E:4Z5PPIKPAI,E:B4APDQOPAK,1,16,Monday,5,7,5,6
E:ELYFCYKWN3,E:XGDD9EYLDK,1,9,Thursday,3,4,3,4
E:2DV7JVA3F7,E:JZAIHNOO39-00001,20,27,Monday,7,8,6,9
E:2DV7JVA3F7-00001,E:WC3WVYH89F,1,30,Thursday,5,6,4,8
E:2DV7JVA3F7-00001,E:YPURQNHRQC-00005,1,33,Thursday,5,6,4,7
E:2DV7JVA3F7-00002,E:CIL3Z27TFR,1,26,Monday,1,2,0,2
E:8XP2WY4UIP,E:JAKL6I9687,1,26,Wednesday,2,6,1,4
E:EI6KFOGKSO,E:JAKL6I9687,1,32,Wednesday,1,4,1,4
E:4XO4ED7VDN,E:EYM3WOVTKY,39,32,Wednesday,0,2,0,2
E:F8F5L6KCXK,E:IIP9G896JN,2,32,Wednesday,2,3,2,4
E:VZQFWTAICV,E:ZHKE9WDKZ6,8,16,Tuesday,0,3,2,4
E:7BAO92Q26U,E:M1E9U1K1J2,1,9,Monday,0,1,0,2
E:154QD8K9VH,E:5BGZIKEM4T,3,32,Wednesday,6,8,7,9
E:18LNLXZELQ-00001,E:6P8FGHXQTK,16,28,Thursday,1,3,1,2
E:6P8FGHXQTK,E:JHQSRUE7WW,3,36,Thursday,1,2,0,8
E:6P8FGHXQTK,E:OQZFD926UQ,3,36,Thursday,1,2,0,8
E:EMOXCXCOVD,E:NXH2YYD7LY-00001,3,10,Thursday,3,5,4,5
E:EMOXCXCOVD,E:W83W91ZV8M-00002,4,9,Thursday,3,5,3,4
E:14GO9IMB28,E:YW3ZIETUEF-00002,5,9,Monday,0,3,0,7
E:87ZYBU5I3C,E:87ZYBU5I3C-00001,1,32,Monday,0,3,0,7
E:87ZYBU5I3C,E:Q9HXHZCWLB,1,28,Monday,0,3,0,2
E:87ZYBU5I3C-00001,E:OXW4NKJRBB,1,32,Monday,0,7,5,6
E:F4VIXV77KE,E:YW3ZIETUEF-00002,5,16,Monday,0,3,0,7
E:YW3ZIETUEF,E:YW3ZIETUEF-00001,5,12,Monday,0,7,0,3
E:2E2N9AIGKH,E:IWBR73EC49-00003,4,12,Wednesday,0,2,0,1
E:7ZZJLTMQ5H,E:KMMZ21UGNH,4,10,Wednesday,4,6,3,5
E:DE4V4MRFAR,E:DFIGU3XSAA,4,11,Thursday,2,5,0,3
E:DFIGU3XSAA,E:IWBR73EC49-00002,4,9,Thursday,0,3,2,5
E:35W7WCH89H,E:JEDXHD11J2,7,16,Friday,2,5,2,4
E:DLILG2KC7E,E:GNUF5UOG2F,4,14,Monday,2,5,2,4
E:F7ZYP3432B,E:HRESW8WQDS,5,15,Wednesday,6,9,5,8
E:GBFOSD99SA,E:P5O6YONOQS,4,28,Monday,0,1,0,2
E:2LTA7F8I4K,E:G1J2I2AIYM,1,10,Wednesday,7,8,6,9
E:2SIX6MZHHY,E:DU3AJXNTXQ,3,37,Wednesday,0,8,0,1
E:2SIX6MZHHY,E:VOPH3922N3,3,37,Wednesday,0,8,3,5
E:2SIX6MZHHY,E:VOPH3922N3-00001,3,37,Wednesday,0,8,2,4
E:7GV4WWI7HD,E:G1J2I2AIYM-00001,1,18,Wednesday,2,3,0,3
E:165JF6KXVK,E:9NTZRPQ198,10,9,Thursday,3,4,3,4
