event_id,weeks,req_room_type,size,L_slots,assigned_day,assigned_start_hour,room_id,room_campus,week
E:FGKEJHSC58,"26, 27",General Teaching,40,1,Friday,9,0214_00_G.02,Central,27
E:QJKB5BQ9T9,"10, 11",General Teaching,160,2,Wednesday,12,2701_00_GU318,Bioquarter,10
E:QJKB5BQ9T9,"10, 11",General Teaching,160,2,Wednesday,12,0005_-1_B.01,Central,11
E:GVI5J6H72A,33,No room required,10,8,Monday,9,,,33
E:3BUK1AVE6L_1,33,Teaching Studio,40,8,Monday,9,0201_05_5.04,Central,33
E:SUSL8EMKCQ,33,No room required,10,8,Monday,9,,,33
E:T7AWSOFZLQ,33,No room required,10,8,Monday,9,,,33
E:O8X75XR347_1,33,Teaching Studio,40,8,Tuesday,10,0201_05_5.04,Central,33
E:SUSL8EMKCQ-00001,33,No room required,10,8,Monday,9,,,33
E:3BUK1AVE6L-00001_1,33,Teaching Studio,40,8,Wednesday,9,0201_05_5.04,Central,33
E:F97YMJ2XMY,"9, 10",General Teaching,70,2,Wednesday,10,0616_02_02.02-E,Kings Buildings,9
E:F97YMJ2XMY,"9, 10",General Teaching,70,2,Wednesday,10,0226_-1_LG.10,Central,10
E:WNVA6RSUOO,"26, 27",General Teaching,135,1,Friday,17,0633_01_1.201,Kings Buildings,26
E:WNVA6RSUOO,"26, 27",General Teaching,135,1,Friday,17,0633_01_1.201,Kings Buildings,27
E:3BUK1AVE6L-00001_2,33,Teaching Studio,40,8,Friday,9,0201_05_5.04,Central,33
E:1YUU5P6SYI_1,"28, 33",Laboratory,60,3,Tuesday,13,0728_00_G.45,Easter Bush,33
E:1YUU5P6SYI_1,"28, 33",Laboratory,60,3,Tuesday,13,0613_02_2.2209,Kings Buildings,28
E:Q3GTVKI1QP,"9, 10",General Teaching,250,1,Wednesday,15,0781_00_G.022,Easter Bush,9
E:Q3GTVKI1QP,"9, 10",General Teaching,250,1,Wednesday,15,0781_00_G.022,Easter Bush,10
E:TUGFSLAT11_1,33,General Teaching,30,8,Friday,9,0227_00_G.01,Central,33
E:RUBOQPXP3T,"14, 15",Laboratory,12,3,Wednesday,15,0719_00_G.100,Easter Bush,14
E:RUBOQPXP3T,"14, 15",Laboratory,12,3,Wednesday,15,0613_02_2.2205,Kings Buildings,15
E:TUGFSLAT11-00001_2,33,General Teaching,30,8,Monday,10,0335_01_1.9,Central,33
E:3BUK1AVE6L_2,33,Teaching Studio,40,8,Wednesday,9,0310_00_G.02,Central,33
E:99BAUZ1H71-00001_2,33,General Teaching,36,8,Thursday,10,0228_-1_LG.08,Central,33
E:HMZVDV3GNC,33,No room required,10,8,Monday,9,,,33
E:4L8RTCUTY9,33,No room required,10,8,Monday,9,,,33
E:9CJQ4UCEQ5,9,General Teaching,120,1,Tuesday,14,0450_02_2.35,Central,9
E:A8DAD86HZA_1,33,Teaching Studio,30,8,Monday,10,0450_04_4.35,Central,33
E:733EU765RF,10,General Teaching,100,1,Tuesday,15,0227_00_G.04,Central,10
E:C6NKRK49IZ_1,33,Teaching Studio,40,8,Friday,9,0310_00_G.02,Central,33
E:99BAUZ1H71_1,33,Teaching Studio,36,8,Tuesday,10,0450_01_1.60,Central,33
E:U7Q9G8SL1D_1,33,Teaching Studio,40,8,Wednesday,9,0335_01_1.16,Central,33
E:JMMA74TVAL-00001,33,No room required,10,8,Monday,9,,,33
E:E5A7PN9DJF,33,General Teaching,42,2,Friday,16,0110_02_2.04,Central,33
E:A8DAD86HZA_2,33,General Teaching,30,8,Wednesday,9,0227_00_G.01,Central,33
E:VU1JANO8CF-00003,11,General Teaching,290,1,Thursday,14,0201_01_1.06,Central,11
E:TUGFSLAT11_2,33,Teaching Studio,30,8,Wednesday,10,0728_00_G.03A,Easter Bush,33
E:1B6KEY2V9L,"9, 10",General Teaching,70,2,Wednesday,10,0601_00_G.41,Kings Buildings,9
E:1B6KEY2V9L,"9, 10",General Teaching,70,2,Wednesday,10,0616_02_02.02-E,Kings Buildings,10
E:OUGLINAT47,"26, 27",General Teaching,86,1,Wednesday,17,0616_00_00.01-E,Kings Buildings,26
E:OUGLINAT47,"26, 27",General Teaching,86,1,Wednesday,17,0616_00_00.01-E,Kings Buildings,27
E:6MJ362J6VT-00002,33,No room required,10,1,Monday,9,,,33
E:GNHK7EWOCG,"27, 29",General Teaching,50,1,Wednesday,14,0613_05_5.5328,Kings Buildings,27
E:GNHK7EWOCG,"27, 29",General Teaching,50,1,Wednesday,14,0226_01_1.02,Central,29
E:99BAUZ1H71_2,33,General Teaching,36,8,Monday,10,0228_-1_LG.10,Central,33
E:62XE5GFV7A_1,33,Teaching Studio,40,8,Thursday,9,0201_05_5.04,Central,33
E:ORNO34XNPX_2,33,General Teaching,30,8,Monday,10,0335_04_4.2,Central,33
E:Z1TKICKR23_1,33,Teaching Studio,40,8,Tuesday,10,0310_00_G.02,Central,33
E:CLLRPL9OUD_1,"9, 10",Laboratory,100,3,Monday,11,0728_00_G.36,Easter Bush,9
E:CLLRPL9OUD_1,"9, 10",Laboratory,100,3,Monday,11,0728_00_G.36,Easter Bush,10
E:JMMA74TVAL,33,No room required,10,8,Monday,9,,,33
E:2MZF9KXMGP,33,No room required,10,8,Monday,9,,,33
E:HJ4JH7SC3X,11,General Teaching,290,3,Wednesday,13,0639_01_1.15,Kings Buildings,11
E:62XE5GFV7A_2,33,Teaching Studio,40,8,Friday,10,0450_01_1.55,Central,33
E:9JYALH34B7,"26, 27",General Teaching,50,2,Wednesday,12,0113_00_G.03,Central,26
E:9JYALH34B7,"26, 27",General Teaching,50,2,Wednesday,12,0335_05_5.3,Central,27
E:HBNTU5FVQC,"27, 28",Computer Laboratory,60,2,Tuesday,14,0311_02_2.02,Central,27
E:HBNTU5FVQC,"27, 28",Computer Laboratory,60,2,Tuesday,14,0311_02_2.02,Central,28
E:FTEGVIW1RS,33,No room required,10,8,Monday,9,,,33
E:DD8H9K332J,"9, 10",General Teaching,40,2,Wednesday,10,0103_03_3.D02,Central,9
E:DD8H9K332J,"9, 10",General Teaching,40,2,Wednesday,10,0335_03_3.2,Central,10
E:U7Q9G8SL1D_2,33,Teaching Studio,40,8,Friday,9,0335_01_1.16,Central,33
E:ECTC38LPK1,"28, 29",General Teaching,5,2,Wednesday,12,0450_03_3.42,Central,28
E:ECTC38LPK1,"28, 29",General Teaching,5,2,Wednesday,12,0450_01_1.63,Central,29
E:LNERXG4VUX-00001,33,No room required,10,8,Monday,9,,,33
E:4L8RTCUTY9-00001,33,No room required,10,8,Monday,9,,,33
E:XFVPOJ3J1F,33,No room required,6,1,Monday,9,,,33
E:JKYKAIIQC4,33,No room required,15,1,Monday,9,,,33
E:HHOLBSSBP6,33,No room required,50,1,Monday,9,,,33
E:C1UY5MBOG7,33,No room required,15,1,Monday,9,,,33
E:PL33L43J6S,33,No room required,15,1,Monday,9,,,33
E:YFDZ1IRUM7,33,No room required,15,1,Monday,9,,,33
E:X44IE9O8C3-00002,33,General Teaching,4,1,Monday,13,0450_02_2.32,Central,33
E:SAO45JAG7N,"10, 11",No room required,15,2,Monday,9,,,10
E:SAO45JAG7N,"10, 11",No room required,15,2,Monday,9,,,11
E:V6HOMSHFFF-00001,"27, 29",Laboratory,18,3,Wednesday,9,0613_03_3.3201,Kings Buildings,27
E:V6HOMSHFFF-00001,"27, 29",Laboratory,18,3,Wednesday,9,0613_03_3.3201,Kings Buildings,29
E:V6HOMSHFFF,"28, 33",Computer Laboratory,18,2,Wednesday,16,0003_02_2.01,Central,33
E:V6HOMSHFFF,"28, 33",Computer Laboratory,18,2,Wednesday,16,0003_02_2.01,Central,28
E:H4GGJUHCOM,33,No room required,6,2,Monday,9,,,33
E:XBC1DU2X9R-00003,11,General Teaching,290,2,Monday,11,0639_01_1.15,Kings Buildings,11
E:FPKHS2HNA3,33,No room required,6,1,Monday,9,,,33
E:GVRJ25EQ1M,"9, 10",Computer Laboratory,65,3,Tuesday,15,0615_01_1.196B,Kings Buildings,9
E:GVRJ25EQ1M,"9, 10",Computer Laboratory,65,3,Tuesday,15,0210_-1_B.51,Central,10
E:3QR38PA9NO,"26, 27",General Teaching,36,2,Monday,15,0300_00_NG.01,Central,26
E:3QR38PA9NO,"26, 27",General Teaching,36,2,Monday,15,0227_00_G.02,Central,27
E:ZYI4N1XCEB,33,Teaching Lab,24,3,Monday,9,2701_01_FU321,Bioquarter,33
E:DG3AL9E6B6,"9, 10",General Teaching,40,2,Wednesday,10,0335_02_2.3,Central,9
E:DG3AL9E6B6,"9, 10",General Teaching,40,2,Wednesday,10,0335_03_3.3,Central,10
E:94MQQR65PG,33,No room required,9,1,Monday,9,,,33
E:N7SKWYKAXK,"26, 27",No room required,49,3,Monday,9,,,26
E:N7SKWYKAXK,"26, 27",No room required,49,3,Monday,9,,,27
E:YJ1XDCGKXV-00002,33,General Teaching,4,1,Monday,14,0551_-1M_M18,Holyrood,33
E:YJ1XDCGKXV,33,General Teaching,4,1,Wednesday,9,0551_-1M_M18,Holyrood,33
E:E9T7SDIMNK,33,No room required,15,1,Monday,9,,,33
E:OKD8BOMA85,33,No room required,15,1,Monday,9,,,33
E:4B81241RRI,"27, 28",Computer Laboratory,60,2,Wednesday,15,0613_01_1.1208,Kings Buildings,27
E:4B81241RRI,"27, 28",Computer Laboratory,60,2,Wednesday,15,0311_02_2.02,Central,28
E:5SCASCK22Z,33,General Teaching,6,2,Monday,12,0551_-1M_M18,Holyrood,33
E:NMVVR58TCU,33,No room required,15,1,Monday,9,,,33
E:DHWEFVCD6F,"26, 27",General Teaching,400,1,Friday,11,0639_01_1.14,Kings Buildings,26
E:DHWEFVCD6F,"26, 27",General Teaching,400,1,Friday,11,0639_01_1.14,Kings Buildings,27
E:HSTS8TZWGI,33,No room required,50,1,Monday,9,,,33
E:2VWO1QTUMJ,33,No room required,15,1,Monday,9,,,33
E:EVQV351D5D_1,"26, 27",Laboratory,11,3,Monday,9,0615_00_G.165,Kings Buildings,26
E:EVQV351D5D_1,"26, 27",Laboratory,11,3,Monday,9,0615_00_G.165,Kings Buildings,27
E:NXYOT2IMP7_1,33,Teaching Lab,60,3,Monday,9,2701_01_FU307,Bioquarter,33
E:ZRVY2HBUF5-00001,33,General Teaching,14,2,Friday,9,0254_01_1.10,Central,33
E:XV8K3XMR8L-00001,33,General Teaching,4,1,Tuesday,9,0551_-1M_M18,Holyrood,33
E:ZRVY2HBUF5,33,General Teaching,14,2,Friday,15,0228_01_1.01,Central,33
E:53WW6DY63P-00001,33,No room required,15,1,Monday,9,,,33
E:A8I57KP5D9,"9, 10",General Teaching,30,2,Monday,9,0335_00_G.09,Central,9
E:A8I57KP5D9,"9, 10",General Teaching,30,2,Monday,9,0335_00_G.09,Central,10
E:VTTFN3XJ8S,33,No room required,15,1,Monday,9,,,33
E:KJYFEXU98B-00002,"12, 13",General Teaching,70,1,Friday,11,0209_02_2.01,Central,12
E:KJYFEXU98B-00002,"12, 13",General Teaching,70,1,Friday,11,0209_02_2.01,Central,13
E:HUBTQEXBZ7,33,No room required,15,1,Monday,9,,,33
E:OH8A4PNO1E-00003,33,General Teaching,320,1,Tuesday,9,0401_01_AssemblyHall,New College,33
E:XNGQS8ZMXK,33,No room required,50,1,Monday,9,,,33
E:157Q82DFNV,33,No room required,6,2,Monday,9,,,33
E:82K74IRL6S,"10, 11",Computer Laboratory,30,1,Tuesday,17,0646_01_1.3A(U),Kings Buildings,10
E:82K74IRL6S,"10, 11",Computer Laboratory,30,1,Tuesday,17,0646_01_1.3A(U),Kings Buildings,11
E:V7WV74919F,33,No room required,15,1,Monday,9,,,33
E:AD6B7D9GZ6,"27, 29",Computer Laboratory,65,2,Friday,11,0615_01_1.196B,Kings Buildings,27
E:AD6B7D9GZ6,"27, 29",Computer Laboratory,65,2,Friday,11,0210_-1_B.51,Central,29
E:MWGZA7I5NA,33,Laboratory,55,2,Friday,9,0728_00_G.11,Easter Bush,33
E:X44IE9O8C3-00001,33,General Teaching,4,1,Monday,11,0551_-1M_M18,Holyrood,33
E:7RAA36XNB6,33,No room required,9,1,Monday,9,,,33
E:RV54LHITIX,33,No room required,18,1,Monday,9,,,33
E:PWJMWFX9VF,33,No room required,15,1,Monday,9,,,33
E:S3H7XTMXYM,"9, 10",Teaching Studio,50,3,Thursday,10,0450_01_1.50,Central,9
E:S3H7XTMXYM,"9, 10",Teaching Studio,50,3,Thursday,10,0613_05_5.5205,Kings Buildings,10
E:X44IE9O8C3,33,General Teaching,4,1,Wednesday,17,0450_02_2.32,Central,33
E:SX93ACM7C4,33,No room required,50,1,Monday,9,,,33
E:1Y4MOF26V6-00001,11,General Teaching,28,2,Monday,11,0251_01_1.01,Central,11
E:WU1Z3IAY7D,33,No room required,6,1,Monday,9,,,33
E:7EKQ11YQYA,"27, 29",General Teaching,65,1,Thursday,12,0226_-1_LG.11,Central,27
E:7EKQ11YQYA,"27, 29",General Teaching,65,1,Thursday,12,0226_-1_LG.11,Central,29
E:MVCBYIDFQW,"12, 15",Computer Laboratory,74,3,Wednesday,10,0654_01_1.20,Kings Buildings,12
E:MVCBYIDFQW,"12, 15",Computer Laboratory,74,3,Wednesday,10,0654_01_1.20,Kings Buildings,15
E:KJ6K8CP7FF,33,General Teaching,4,1,Tuesday,17,0450_02_2.32,Central,33
E:SKSHRX8NAC-00002,"26, 27",General Teaching,70,2,Monday,15,0209_02_2.01,Central,26
E:SKSHRX8NAC-00002,"26, 27",General Teaching,70,2,Monday,15,0209_02_2.01,Central,27
E:IFXUKHCWVC-00002,33,General Teaching,320,2,Tuesday,12,0401_01_AssemblyHall,New College,33
E:D6SRBII2UF,"26, 27",Computer Laboratory,56,3,Monday,10,0201_04_4.02,Central,26
E:D6SRBII2UF,"26, 27",Computer Laboratory,56,3,Monday,10,0201_04_4.02,Central,27
E:I3CS28SK23,33,No room required,15,1,Monday,9,,,33
E:QTBBGHBCWA,33,No room required,15,1,Monday,9,,,33
E:PQN3RNWAXI-00001,33,No room required,15,1,Monday,9,,,33
E:SPGU8CJCSM,33,No room required,15,1,Monday,9,,,33
E:DVXDIGTMWQ,33,No room required,15,1,Monday,9,,,33
E:NXYOT2IMP7_2,33,Teaching Lab,60,3,Monday,9,2701_01_FU308,Bioquarter,33
E:6W6ETQ46Z1,"26, 27",General Teaching,146,2,Wednesday,16,0226_00_GF.14,Central,26
E:6W6ETQ46Z1,"26, 27",General Teaching,146,2,Wednesday,16,0226_00_GF.14,Central,27
E:GOXG546L5O-00001,"27, 29",General Teaching,20,1,Monday,12,0103_01_1.B19,Central,27
E:GOXG546L5O-00001,"27, 29",General Teaching,20,1,Monday,12,0728_01_1.27,Easter Bush,29
E:RTF93FVDXG_1,"10, 13",Laboratory,54,3,Thursday,9,0613_03_3.3301,Kings Buildings,10
E:RTF93FVDXG_1,"10, 13",Laboratory,54,3,Thursday,9,0613_03_3.3301,Kings Buildings,13
E:XV8K3XMR8L,33,General Teaching,4,1,Wednesday,11,0551_-1M_M18,Holyrood,33
E:6T3DIY2UUJ_3,"28, 30",Laboratory,85,3,Thursday,9,0632_00_G.A07,Kings Buildings,28
E:6T3DIY2UUJ_3,"28, 30",Laboratory,85,3,Thursday,9,0613_06_6.6231,Kings Buildings,30
E:UNBF8SQIQN-00005,12,General Teaching,288,4,Friday,12,0639_01_1.15,Kings Buildings,12
E:UNKTKLOSAK-00001,12,General Teaching,290,1,Monday,14,0639_01_1.15,Kings Buildings,12
E:ENXBW427GC-00001,"9, 10",General Teaching,300,1,Tuesday,12,0639_01_1.15,Kings Buildings,9
E:ENXBW427GC-00001,"9, 10",General Teaching,300,1,Tuesday,12,0201_01_1.06,Central,10
E:9YJ67P7OPA,"27, 28",Computer Laboratory,60,2,Friday,11,0311_02_2.02,Central,27
E:9YJ67P7OPA,"27, 28",Computer Laboratory,60,2,Friday,11,0311_02_2.02,Central,28
E:46EKQR2DBL,33,General Teaching,50,2,Friday,14,0613_05_5.5327,Kings Buildings,33
E:X2J8LL7HM5,"27, 28",General Teaching,29,1,Monday,17,0113_00_G.15,Central,27
E:X2J8LL7HM5,"27, 28",General Teaching,29,1,Monday,17,0113_00_G.15,Central,28
E:HNVCR6CESB,"26, 27",General Teaching,135,1,Friday,15,0633_01_1.201,Kings Buildings,26
E:HNVCR6CESB,"26, 27",General Teaching,135,1,Friday,15,0226_00_GF.14,Central,27
E:HDT7B41QLE-00002,33,General Teaching,4,1,Monday,15,0450_02_2.32,Central,33
E:6T3DIY2UUJ_4,"28, 30",Computer Laboratory,85,3,Thursday,11,0201_06_6.06,Central,28
E:6T3DIY2UUJ_4,"28, 30",Computer Laboratory,85,3,Thursday,11,0654_-1_LG.12,Kings Buildings,30
E:YO128S6BKP-00001,"9, 10",General Teaching,70,1,Tuesday,17,0226_-1_LG.19,Central,9
E:YO128S6BKP-00001,"9, 10",General Teaching,70,1,Tuesday,17,0209_02_2.01,Central,10
E:7T7SVO5FEU,33,General Teaching,6,2,Wednesday,16,0551_-1M_M18,Holyrood,33
E:CLLRPL9OUD_2,"9, 10",Laboratory,100,3,Friday,14,0728_00_G.36,Easter Bush,9
E:CLLRPL9OUD_2,"9, 10",Laboratory,100,3,Friday,14,0728_00_G.36,Easter Bush,10
E:8BQABHSSGW,33,No room required,15,1,Monday,9,,,33
E:Z943MXGFYX,"9, 10",General Teaching,72,1,Tuesday,14,0226_-1_LG.10,Central,9
E:Z943MXGFYX,"9, 10",General Teaching,72,1,Tuesday,14,0226_-1_LG.10,Central,10
E:QG9KNX95UO,"27, 28",General Teaching,54,1,Tuesday,11,0551_01_1.18,Holyrood,27
E:QG9KNX95UO,"27, 28",General Teaching,54,1,Tuesday,11,0201_02_2.12,Central,28
E:EJJL34XWC2,"9, 10",General Teaching,406,1,Tuesday,17,0225_02_2.201,Central,9
E:EJJL34XWC2,"9, 10",General Teaching,406,1,Tuesday,17,0225_02_2.201,Central,10
E:YXFMEO5LJY,33,No room required,6,2,Monday,9,,,33
E:N17LTWQYY9_2,"27, 29",Laboratory,85,3,Wednesday,12,0639_03_3.03,Kings Buildings,27
E:N17LTWQYY9_2,"27, 29",Laboratory,85,3,Wednesday,12,0613_06_6.6231,Kings Buildings,29
E:DL1URQ86HI,"26, 27",General Teaching,44,1,Thursday,14,0227_00_G.05,Central,26
E:DL1URQ86HI,"26, 27",General Teaching,44,1,Thursday,14,0227_00_G.05,Central,27
E:46EKQR2DBL-00001,33,No room required,50,4,Monday,9,,,33
E:RT2RVLDBHD_2,"27, 29",Laboratory,85,3,Tuesday,10,0639_03_3.03,Kings Buildings,27
E:RT2RVLDBHD_2,"27, 29",Laboratory,85,3,Tuesday,10,0728_00_G.12,Easter Bush,29
E:TAR8S9VL8X,33,No room required,18,1,Monday,9,,,33
E:YJ1XDCGKXV-00001,33,General Teaching,4,1,Thursday,14,0551_-1M_M18,Holyrood,33
E:EFOYCBWLWD,33,No room required,15,1,Monday,9,,,33
E:1YUU5P6SYI_2,"28, 33",Laboratory,60,3,Friday,9,0728_00_G.45,Easter Bush,33
E:1YUU5P6SYI_2,"28, 33",Laboratory,60,3,Friday,9,0728_00_G.45,Easter Bush,28
E:OH8A4PNO1E-00003-00001,33,General Teaching,320,2,Friday,11,0401_01_AssemblyHall,New College,33
E:2YDPZIK1M1,33,No room required,18,3,Monday,9,,,33
E:42RMQ73EDS,33,No room required,9,1,Monday,9,,,33
E:64KVNFVY99,33,No room required,15,1,Monday,9,,,33
E:9XMXIJNPR6,33,General Teaching,4,1,Thursday,14,0450_02_2.32,Central,33
E:5CBSUVLH4C-00001,"26, 27",General Teaching,10,2,Thursday,11,0728_01_1.44,Easter Bush,26
E:5CBSUVLH4C-00001,"26, 27",General Teaching,10,2,Thursday,11,0113_03_3.3,Central,27
E:4FN6KMP6WV,33,General Teaching,6,2,Monday,9,0450_02_2.32,Central,33
E:SPPAFFZDOV-00001-00001,"9, 10",General Teaching,80,1,Thursday,16,0311_02_2.13,Central,9
E:SPPAFFZDOV-00001-00001,"9, 10",General Teaching,80,1,Thursday,16,0311_02_2.13,Central,10
E:XHY3RFJ6WJ,33,General Teaching,4,1,Wednesday,17,0450_03_3.42,Central,33
E:XBC1DU2X9R-00005,12,General Teaching,290,1,Thursday,12,0639_01_1.15,Kings Buildings,12
E:WTVCOXE4KM,"26, 27",General Teaching,70,1,Monday,11,0226_-1_LG.19,Central,26
E:WTVCOXE4KM,"26, 27",General Teaching,70,1,Monday,11,0209_02_2.01,Central,27
E:LU4ASH5PFD,33,No room required,25,1,Monday,9,,,33
E:MI67P6AKOA,33,No room required,15,1,Monday,9,,,33
E:NXYOT2IMP7_3,33,Teaching Lab,60,3,Monday,9,0201_05_5.01,Central,33
E:CSUMFNK7EY,33,No room required,15,1,Monday,9,,,33
E:XV8K3XMR8L-00002,33,General Teaching,4,1,Tuesday,13,0551_-1M_M18,Holyrood,33
E:WN78Q3OYMM,33,General Teaching,50,1,Wednesday,11,0226_01_1.02,Central,33
E:M11X32EORX_1,"10, 13",Laboratory,54,3,Friday,9,0613_03_3.3301,Kings Buildings,10
E:M11X32EORX_1,"10, 13",Laboratory,54,3,Friday,9,0613_03_3.3301,Kings Buildings,13
E:XVM4WV8J9M,"26, 27",General Teaching,136,1,Tuesday,10,0005_-1_B.01,Central,26
E:XVM4WV8J9M,"26, 27",General Teaching,136,1,Tuesday,10,0210_00_G.04,Central,27
E:451SRLA92G,33,General Teaching,4,1,Tuesday,9,0450_02_2.32,Central,33
E:W8JLQR4VU9,33,No room required,15,1,Monday,9,,,33
E:HDT7B41QLE,33,General Teaching,4,1,Thursday,14,0254_01_1.01,Central,33
E:CHX4OINZR9,33,No room required,15,1,Monday,9,,,33
E:J24NIF8T3Z,33,No room required,15,1,Monday,9,,,33
E:9NXW7XJNEM,33,No room required,15,1,Monday,9,,,33
E:X3J424HYC2,33,General Teaching,50,2,Tuesday,16,0613_05_5.5327,Kings Buildings,33
E:451SRLA92G-00001,33,General Teaching,4,1,Wednesday,12,0551_-1M_M18,Holyrood,33
E:3E9X2GQVI1_2,"9, 10",Laboratory,100,3,Monday,14,0639_03_3.03,Kings Buildings,9
E:3E9X2GQVI1_2,"9, 10",Laboratory,100,3,Monday,14,0639_03_3.03,Kings Buildings,10
E:2SBX29S6SG,33,Laboratory,55,2,Tuesday,11,0728_00_G.11,Easter Bush,33
E:OH8A4PNO1E-00002,33,General Teaching,320,1,Wednesday,9,0401_01_AssemblyHall,New College,33
E:JZPYU6IG23,33,No room required,5,2,Monday,9,,,33
E:6N8R58UCDO,33,General Teaching,6,2,Thursday,14,0450_01_1.63,Central,33
E:OH8A4PNO1E-00004,33,General Teaching,320,1,Monday,14,0401_01_AssemblyHall,New College,33
E:X34Q4UXC3O,"26, 27",General Teaching,38,2,Thursday,10,0558_04_4.20,Holyrood,26
E:X34Q4UXC3O,"26, 27",General Teaching,38,2,Thursday,10,0558_04_4.20,Holyrood,27
E:OH8A4PNO1E,33,General Teaching,320,1,Wednesday,9,0229_01_1.A,Central,33
E:45M9ODL7AX_1,"26, 27",Laboratory,34,3,Friday,11,0620_00_G.128,Kings Buildings,26
E:45M9ODL7AX_1,"26, 27",Laboratory,34,3,Friday,11,0620_00_G.128,Kings Buildings,27
E:ZIPN1L8WS8,33,No room required,8,3,Monday,9,,,33
E:1DU69WMWA1,"9, 10",General Teaching,170,1,Monday,15,0113_00_G.07,Central,9
E:1DU69WMWA1,"9, 10",General Teaching,170,1,Monday,15,0113_00_G.07,Central,10
E:8L7T9DS91P,"26, 27",General Teaching,130,1,Tuesday,15,0633_01_1.201,Kings Buildings,26
E:8L7T9DS91P,"26, 27",General Teaching,130,1,Tuesday,15,0633_01_1.201,Kings Buildings,27
E:M2XK9JYG6H,"27, 28",General Teaching,35,1,Tuesday,14,0228_-1_LG.06,Central,27
E:M2XK9JYG6H,"27, 28",General Teaching,35,1,Tuesday,14,2714_04_4-H1-003,Bioquarter,28
E:DFKLYPFC7Z,33,No room required,27,3,Monday,9,,,33
E:WPEAJB62FJ,33,No room required,9,1,Monday,9,,,33
E:HVCKTTURPG,33,No room required,25,1,Monday,9,,,33
E:N779YCXGYY,33,No room required,6,2,Monday,9,,,33
E:7EKATKTAUK,"12, 15",General Teaching,30,2,Wednesday,12,0001_00_G.158,Central,12
E:7EKATKTAUK,"12, 15",General Teaching,30,2,Wednesday,12,0300_00_NG.01,Central,15
E:HDT7B41QLE-00001,33,General Teaching,4,1,Monday,17,0450_02_2.32,Central,33
E:HJ6MLGUY2T,33,No room required,15,1,Monday,9,,,33
E:7UULL14OUF,33,No room required,6,2,Monday,9,,,33
E:L4HPKW79MG,"9, 10",General Teaching,75,2,Wednesday,12,0228_-1_LG.11,Central,9
E:L4HPKW79MG,"9, 10",General Teaching,75,2,Wednesday,12,0228_-1_LG.11,Central,10
E:Y2KYLBQIA1,33,Laboratory,55,2,Thursday,16,0728_00_G.11,Easter Bush,33
E:SR3R9WQ4IL,33,Laboratory,55,2,Wednesday,14,0728_00_G.45,Easter Bush,33
E:NOIAGI9DVO,"32, 34",Computer Laboratory,60,2,Tuesday,11,0615_01_1.196B,Kings Buildings,32
E:NOIAGI9DVO,"32, 34",Computer Laboratory,60,2,Tuesday,11,0615_01_1.196B,Kings Buildings,34
E:CLLRPL9OUD_3,"9, 10",Laboratory,100,3,Thursday,14,0639_03_3.03,Kings Buildings,9
E:CLLRPL9OUD_3,"9, 10",Laboratory,100,3,Thursday,14,0639_03_3.03,Kings Buildings,10
E:XL4CSTATNC,33,No room required,15,1,Monday,9,,,33
E:9XMXIJNPR6-00001,33,General Teaching,4,1,Wednesday,10,0551_-1M_M18,Holyrood,33
E:EXWJNT8MEY,"30, 31",General Teaching,16,1,Friday,11,0254_01_1.08,Central,30
E:EXWJNT8MEY,"30, 31",General Teaching,16,1,Friday,11,0219_00_G.01,Central,31
E:11KGEN9QFB_2,"11, 14",Laboratory,54,3,Friday,15,0613_03_3.3301,Kings Buildings,11
E:11KGEN9QFB_2,"11, 14",Laboratory,54,3,Friday,15,0613_03_3.3301,Kings Buildings,14
E:QK21MHHF4C,12,General Teaching,243,1,Thursday,9,0229_01_1.B,Central,12
E:JCJ7Z831M8,33,No room required,160,3,Monday,9,,,33
E:A6YBGIWNI6,"15, 16",Computer Laboratory,48,2,Monday,9,0615_00_G.164,Kings Buildings,16
E:A6YBGIWNI6,"15, 16",Computer Laboratory,48,2,Monday,9,0620_00_G.155,Kings Buildings,15
E:CPG6UTFBZE,"26, 27",General Teaching,164,1,Tuesday,10,0201_00_G.06,Central,26
E:CPG6UTFBZE,"26, 27",General Teaching,164,1,Tuesday,10,0608_00_G.27,Kings Buildings,27
E:D49R3KZ354,33,General Teaching,50,2,Friday,12,0113_00_G.03,Central,33
E:B4ONQKM97G,"26, 27",General Teaching,30,2,Tuesday,14,0335_01_1.3,Central,26
E:B4ONQKM97G,"26, 27",General Teaching,30,2,Tuesday,14,0227_00_G.01,Central,27
E:OQ6BIGN3L6,"28, 29",Computer Laboratory,9,1,Wednesday,17,0210_00-GFSSR5,Central,28
E:OQ6BIGN3L6,"28, 29",Computer Laboratory,9,1,Wednesday,17,0210_00-GFSSR5,Central,29
E:GSW9ZWFI1S,"26, 27",General Teaching,136,2,Thursday,11,0226_00_GF.14,Central,26
E:GSW9ZWFI1S,"26, 27",General Teaching,136,2,Thursday,11,0226_00_GF.14,Central,27
E:WFRS9VKSFH,33,No room required,15,1,Monday,9,,,33
E:I9TQN48ANL,"9, 10",General Teaching,80,2,Wednesday,10,0616_00_00.01-E,Kings Buildings,9
E:I9TQN48ANL,"9, 10",General Teaching,80,2,Wednesday,10,0646_00_G.05(U),Kings Buildings,10
E:LGYGT28ISA,"9, 10",General Teaching,60,1,Monday,14,0422_J_J.05,Central,9
