event_id,weeks,req_room_type,size,L_slots,assigned_day,assigned_start_hour,room_id,room_campus
E:MRW8S98JBG,"10, 11",General Teaching,60,1,Wednesday,14,,
E:TJVKUYMXR5-00002,32,General Teaching,6,2,Monday,10,,
E:FMGQYJUGRD,32,General Teaching,6,2,Tuesday,14,,
E:E5DY97XN27-00001,9,General Teaching,275,1,Monday,15,,
E:FHPSN75ETS,32,General Teaching,120,4,Tuesday,9,,
E:KNVIZ92OC8,"9, 10",General Teaching,72,1,Monday,13,,
E:G77DCOWHGO,32,General Teaching,6,2,Tuesday,14,,
E:N17LTWQYY9_1,"27, 29",Laboratory,85,3,Monday,14,,
E:G6TAFHYDQ5-00002,"30, 32",General Teaching,25,2,Monday,14,,
E:5AC52BFQMU,32,General Teaching,10,2,Monday,10,,
E:HQUVWQ94QX,32,General Teaching,10,2,Monday,10,,
E:C3R2ZDBG2N,"26, 27",Computer Laboratory,13,2,Friday,15,,
E:GX9C6XM4L5,32,General Teaching,10,2,Monday,10,,
E:42FJBEJGLT,32,General Teaching,10,2,Monday,10,,
E:X781W6S26N,"28, 30",General Teaching,40,1,Monday,11,,
E:ZXT3YNH46L,"27, 29",General Teaching,40,1,Tuesday,13,,
E:VEKGLWOO3A,32,General Teaching,10,2,Monday,10,,
E:ZUXLCA49WQ,"10, 11",General Teaching,80,1,Wednesday,17,,
E:Y6TP4P4YN1,32,General Teaching,19,1,Monday,11,,
E:BMEIDKGQNF,32,General Teaching,10,2,Monday,10,,
E:553DV5SFDZ,32,Laboratory,35,3,Thursday,12,,
E:X2Q7OZ2YQ9,"9, 10",Teaching Studio,50,2,Wednesday,12,,
E:6T3DIY2UUJ_1,"28, 30",Laboratory,85,3,Wednesday,15,,
E:5M5JOTCB6D,32,General Teaching,19,1,Friday,12,,
E:F8YA5AVT5C_2,"26, 27",Laboratory,50,3,Monday,14,,
E:K8PLN335WZ,32,Laboratory,35,3,Thursday,9,,
E:PTDBEVT2XD,32,General Teaching,10,2,Tuesday,14,,
E:G85ENV3O62,"26, 27",General Teaching,90,2,Wednesday,12,,
E:M4GBCNH68D,32,General Teaching,10,2,Monday,10,,
E:GMET85G7AK,32,General Teaching,10,2,Monday,10,,
E:EFJS2COP53,32,General Teaching,10,2,Monday,10,,
E:5EANQZBU3P_1,"11, 14",Laboratory,54,3,Tuesday,9,,
E:EW9K4GT4YA,"10, 11",No room required,500,2,Monday,9,,
E:AMAJ5OWMZN-00002,"26, 27",General Teaching,300,1,Friday,12,,
E:1N7S9C82WK,32,General Teaching,10,2,Monday,10,,
E:OMREVM4JQZ,32,Laboratory,35,3,Tuesday,13,,
E:TKDLMR48GA,32,Teaching Studio,41,2,Wednesday,9,,
E:UOA13PB1HG,"26, 27",General Teaching,10,2,Tuesday,9,,
E:WE5K289IPW,32,General Teaching,75,1,Monday,16,,
E:1WUOTJ94UL,"26, 27",General Teaching,51,1,Friday,15,,
E:S3NMZXWJEL,32,Laboratory,45,4,Friday,13,,
E:LXOLCV8X3S,"26, 28",General Teaching,87,1,Thursday,14,,
E:98BBJNNPIQ,32,Laboratory,36,1,Friday,13,,
E:MXI8CGH7IZ,32,General Teaching,20,1,Tuesday,10,,
E:PZJ39DPLMN,"9, 10",General Teaching,50,1,Friday,11,,
E:QFUEDKYPCV,"26, 27",General Teaching,35,2,Tuesday,14,,
E:AMAJ5OWMZN,"26, 27",General Teaching,300,1,Wednesday,11,,
E:FY83DB6HUX,"11, 12",Computer Laboratory,130,3,Wednesday,14,,
E:TW5DYULI17,"9, 10",General Teaching,90,1,Friday,16,,
E:JLU6MWXSSS,32,General Teaching,240,1,Tuesday,10,,
E:M3AY93195B,32,Foyer,60,2,Monday,9,,
E:9CX7LTH22B,32,Foyer,60,2,Monday,9,,
E:UFR3NELVIM,32,General Teaching,62,1,Tuesday,14,,
E:4QD5OEGDE2,32,Teaching Studio,84,1,Monday,14,,
E:HFFELHSNHK,"28, 33",Computer Laboratory,74,3,Thursday,9,,
E:JUCJD7FY42,"26, 28",General Teaching,11,1,Friday,15,,
E:FBK7UJJ2YJ,32,General Teaching,35,2,Monday,10,,
E:V9QA3QSDDQ,32,General Teaching,35,2,Monday,10,,
E:SA9SS52Z8Y,"9, 10",General Teaching,120,2,Wednesday,10,,
E:QUQ8Z7L8MB,32,General Teaching,50,2,Monday,10,,
E:192SHCYZYZ,32,General Teaching,30,2,Monday,10,,
E:48WY675SII,32,General Teaching,50,2,Monday,10,,
E:4SULIPM8JL,32,General Teaching,175,1,Tuesday,11,,
E:YIM67LBSLE,32,General Teaching,20,2,Monday,10,,
E:NJD74TWBMM,"28, 30",General Teaching,40,1,Tuesday,10,,
E:6LT7F5DWV1-00001,"32, 33",Teaching Studio,35,1,Wednesday,12,,
E:DKJWT7YQCL,"26, 27",General Teaching,42,1,Thursday,14,,
E:ID8T6NHKZN,32,General Teaching,25,3,Monday,10,,
E:ZA92D9UXS9,"26, 27",General Teaching,22,3,Wednesday,12,,
E:6T3DIY2UUJ_2,"28, 30",Laboratory,85,3,Thursday,14,,
E:VZ4JK7W75U,32,General Teaching,25,2,Monday,10,,
E:33A9J399E7,33,General Teaching,30,2,Monday,16,,
E:9NSLK4VZ77,33,General Teaching,14,1,Monday,16,,
E:G2QYPD9TZV,33,Computer Laboratory,40,1,Friday,11,,
E:KK8D54US32,33,No room required,140,1,Monday,9,,
E:3E9X2GQVI1_1,"9, 10",Computer Laboratory,100,3,Friday,9,,
E:6KPPTKQQZZ,"26, 27",General Teaching,160,2,Wednesday,12,,
E:2I1Y1KXZR9,"9, 10",General Teaching,72,1,Wednesday,13,,
E:WEWZIQ9KA7,33,Computer Laboratory,40,1,Wednesday,9,,
E:OKN6U1YE5R,"9, 10",General Teaching,120,1,Thursday,12,,
E:BDFZSXN8KG,33,Computer Laboratory,40,1,Monday,13,,
E:X4WRAFAUF1,9,General Teaching,291,1,Tuesday,12,,
E:85F94QGQQQ,33,General Teaching,14,1,Monday,16,,
E:RT2RVLDBHD_1,"27, 29",Laboratory,85,3,Friday,9,,
E:9GKJDRWTXZ,33,General Teaching,40,3,Tuesday,10,,
E:DRWE293C4N,33,Computer Laboratory,40,1,Friday,9,,
E:W1O5L2JF2K,"26, 27",General Teaching,7,1,Wednesday,17,,
E:ECTC38LPK1-00001,"26, 27",General Teaching,5,2,Thursday,16,,
E:4DZIJBOYQO,33,General Teaching,20,2,Monday,12,,
E:97SQRRUYSR,"26, 27",Computer Laboratory,26,3,Tuesday,9,,
E:BHIHHQP4GF,33,Computer Laboratory,40,1,Tuesday,17,,
E:D8H6IY4TXZ,33,General Teaching,30,2,Friday,11,,
E:T6YU5U9HXA,"9, 10",General Teaching,70,3,Monday,15,,
E:9HK3FPEY7T,33,General Teaching,29,2,Wednesday,11,,
E:1V9W1A95G9,"9, 10",General Teaching,65,2,Wednesday,10,,
E:D2LO3K1PV2,33,General Teaching,29,2,Thursday,12,,
E:9786JBD3JA,33,General Teaching,100,4,Friday,13,,
E:VGVGO2NMY1,33,General Teaching,250,1,Thursday,10,,
E:1MSSB1N67J,"27, 28",General Teaching,36,1,Thursday,16,,
E:EKWHOO5UUO_1,"26, 27",Laboratory,50,3,Thursday,15,,
E:C3F489SL8M-00001_1,33,ECA Specialist Space,10,4,Monday,11,,
E:C1997OP126,"9, 10",General Teaching,16,2,Wednesday,10,,
E:D9FMH5CHCF-00002_1,33,ECA Studio Space,100,7,Monday,11,,
E:D9FMH5CHCF-00002_2,33,ECA Studio Space,100,7,Monday,11,,
E:C3F489SL8M-00001_2,33,ECA Specialist Space,10,4,Monday,11,,
E:9DS4YMMLXV,33,ECA Specialist Space,20,2,Monday,11,,
E:3R2CL8H73G,33,General Teaching,15,2,Thursday,14,,
E:DR412OZ46D,"10, 11",Computer Laboratory,80,1,Thursday,12,,
E:GQEK4PE3DC,33,No room required,8,3,Monday,9,,
E:U5QRMSUKYW,"9, 10",General Teaching,70,2,Wednesday,10,,
E:99WKI1QMIL,33,General Teaching,20,4,Tuesday,9,,
E:G9ZBOWXBOZ,"9, 10",General Teaching,65,2,Wednesday,10,,
E:8EQKWP5Q5R,33,No room required,20,3,Monday,9,,
E:XPB1HBZYHK-1,33,General Teaching,25,2,Friday,10,,
E:7DB1QX5N3V-00001,"34, 35",Computer Laboratory,57,2,Friday,16,,
E:QI42JARJ9G,"27, 28",General Teaching,35,1,Thursday,10,,
E:L4AWPPD5OD,33,General Teaching,15,1,Tuesday,16,,
E:6GKS54VKB1,33,General Teaching,24,2,Tuesday,10,,
E:7RS65T5W9H,"10, 12",General Teaching,30,2,Wednesday,11,,
E:HTPJNIPSI6,33,General Teaching,15,1,Thursday,14,,
E:1ZVWWR8OLF,33,General Teaching,10,3,Wednesday,11,,
E:BMC8FK5QM9-00001,33,ECA Specialist Space,10,3,Monday,11,,
E:2U7ZLPCNMT,33,General Teaching,15,2,Tuesday,9,,
E:Q2AAYHJ18D-00003,33,No room required,14,4,Monday,9,,
E:LXMYD42DW9-00001,33,General Teaching,18,4,Friday,12,,
E:D9FMH5CHCF-00002_3,33,ECA Studio Space,100,7,Monday,11,,
E:WKRT4GHH6E-1,33,General Teaching,11,1,Monday,9,,
E:27AAVFIY4P,9,General Teaching,60,1,Thursday,10,,
E:LSWCJ9RM2E,"26, 27",General Teaching,150,2,Wednesday,12,,
E:D9FMH5CHCF-00002_4,33,ECA Studio Space,100,7,Monday,11,,
E:FZM3HLJ81B,33,ECA Specialist Space,20,9,Monday,9,,
E:HS8ZEE81US,"27, 28",General Teaching,150,1,Thursday,12,,
E:AZB17ZM8LT,33,No room required,111,4,Monday,9,,
E:2P2A8ZBX1T,"27, 28",General Teaching,67,1,Monday,10,,
E:W689AXIKRO,"9, 10",General Teaching,35,2,Wednesday,10,,
E:9HEZR9PAIZ,33,General Teaching,10,3,Monday,15,,
E:JJIHCDHKBL,"27, 29",General Teaching,200,1,Tuesday,10,,
E:D9FMH5CHCF-00002_5,33,ECA Studio Space,100,7,Monday,11,,
E:ZHW4C99KI4,33,General Teaching,25,1,Monday,15,,
E:LAVIFIR1IK,33,ECA Studio Space,30,9,Monday,9,,
E:D9FMH5CHCF-00002_6,33,ECA Studio Space,100,7,Monday,11,,
E:D9FMH5CHCF-00002_7,33,ECA Studio Space,100,7,Monday,11,,
E:ORIQHSFSVH,"32, 34",Computer Laboratory,60,2,Tuesday,11,,
E:5JT5K5DTZJ,"13, 14",Computer Laboratory,50,2,Friday,9,,
E:5GVWKV2K78,33,ECA Specialist Space,20,2,Monday,11,,
E:FV5JZW5QKB,33,No room required,35,1,Monday,9,,
E:71ZUVGNB6I,33,ECA Specialist Space,20,2,Monday,11,,
E:3K876VXOYA,33,No room required,8,3,Monday,9,,
E:CXLO4DF1ID,33,General Teaching,80,2,Monday,16,,
E:D9FMH5CHCF-00002_8,33,ECA Studio Space,100,7,Monday,11,,
E:96HEBZK2AX-00007,33,ECA Studio Space,18,7,Monday,11,,
E:O3IUU9FXWD-00001,"9, 10",General Teaching,35,2,Wednesday,10,,
E:F383CC2QLA,"10, 11",General Teaching,50,1,Friday,13,,
E:J3EBOXVW34,"26, 27",General Teaching,57,2,Wednesday,12,,
E:O9WMEBLGAT,"9, 10",General Teaching,50,1,Thursday,9,,
E:D9FMH5CHCF-00002_9,33,ECA Specialist Space,100,7,Monday,9,,
E:7T3DSAHA8B-1,33,General Teaching,11,1,Monday,11,,
E:SKF98DYK5K,"10, 11",General Teaching,70,1,Wednesday,11,,
E:ON79B1RE4H,"27, 29",General Teaching,50,1,Wednesday,12,,
E:81CQTZEHH1,33,General Teaching,15,1,Thursday,11,,
E:M2H26JSU3N,33,No room required,10,7,Monday,9,,
E:D9FMH5CHCF-00002_10,33,ECA Studio Space,100,7,Monday,11,,
E:7HKUJVWUTN,33,General Teaching,14,3,Tuesday,10,,
E:779DELYAW7,33,ECA Studio Space,30,9,Monday,9,,
E:D9FMH5CHCF-00002_11,33,ECA Specialist Space,100,7,Monday,9,,
E:5E33TIXNZH,33,General Teaching,15,1,Wednesday,11,,
E:MM14GUGYGF,"9, 11",General Teaching,40,1,Thursday,12,,
E:XHVAVYNYTA,"26, 27",General Teaching,300,1,Tuesday,16,,
E:KB7AHMS63B,"10, 11",General Teaching,72,1,Thursday,16,,
E:1LHF3N3V6N,"27, 28",General Teaching,150,1,Tuesday,10,,
E:I3NNT64SI5_2,"26, 27",Laboratory,50,3,Monday,11,,
E:8H7Y1GLPGK,33,General Teaching,11,1,Thursday,12,,
E:O5UDQBJ2FQ,"9, 10",General Teaching,170,1,Tuesday,13,,
E:D9FMH5CHCF-00002_12,33,ECA Studio Space,100,7,Monday,11,,
E:ORNO34XNPX_1,33,Teaching Studio,30,8,Wednesday,10,,
E:9861FFUQ7I,"26, 27",General Teaching,9,1,Friday,15,,
E:TUGFSLAT11-00001_1,33,Teaching Studio,30,8,Wednesday,9,,
E:LNERXG4VUX,33,No room required,10,8,Monday,9,,
E:HMZVDV3GNC-00001,33,No room required,10,8,Monday,9,,
E:UY2JIZMRNR,"13, 16",Computer Laboratory,45,1,Monday,17,,
E:99BAUZ1H71-00001_1,33,Teaching Studio,36,8,Thursday,9,,
E:EMHEWEVQ8Q,"26, 27",General Teaching,200,1,Friday,12,,
E:C6NKRK49IZ-00001_1,33,Teaching Studio,40,8,Wednesday,10,,
E:QNG3CQN5GY,"26, 27",General Teaching,200,1,Wednesday,9,,
E:FGKEJHSC58,"26, 27",General Teaching,40,1,Friday,9,,
E:QJKB5BQ9T9,"10, 11",General Teaching,160,2,Wednesday,12,,
E:GVI5J6H72A,33,No room required,10,8,Monday,9,,
E:3BUK1AVE6L_1,33,Teaching Studio,40,8,Monday,9,,
E:SUSL8EMKCQ,33,No room required,10,8,Monday,9,,
E:T7AWSOFZLQ,33,No room required,10,8,Monday,9,,
E:O8X75XR347_1,33,Teaching Studio,40,8,Tuesday,10,,
E:SUSL8EMKCQ-00001,33,No room required,10,8,Monday,9,,
E:3BUK1AVE6L-00001_1,33,Teaching Studio,40,8,Wednesday,9,,
E:F97YMJ2XMY,"9, 10",General Teaching,70,2,Wednesday,10,,
E:WNVA6RSUOO,"26, 27",General Teaching,135,1,Friday,17,,
E:3BUK1AVE6L-00001_2,33,Teaching Studio,40,8,Friday,9,,
E:1YUU5P6SYI_1,"28, 33",Laboratory,60,3,Tuesday,13,,
E:Q3GTVKI1QP,"9, 10",General Teaching,250,1,Wednesday,15,,
E:TUGFSLAT11_1,33,General Teaching,30,8,Friday,9,,
E:RUBOQPXP3T,"14, 15",Laboratory,12,3,Wednesday,15,,
E:TUGFSLAT11-00001_2,33,General Teaching,30,8,Monday,10,,
E:3BUK1AVE6L_2,33,Teaching Studio,40,8,Wednesday,9,,
E:99BAUZ1H71-00001_2,33,General Teaching,36,8,Thursday,10,,
E:HMZVDV3GNC,33,No room required,10,8,Monday,9,,
E:4L8RTCUTY9,33,No room required,10,8,Monday,9,,
E:9CJQ4UCEQ5,9,General Teaching,120,1,Tuesday,14,,
E:A8DAD86HZA_1,33,Teaching Studio,30,8,Monday,10,,
E:733EU765RF,10,General Teaching,100,1,Tuesday,15,,
E:C6NKRK49IZ_1,33,Teaching Studio,40,8,Friday,9,,
E:99BAUZ1H71_1,33,Teaching Studio,36,8,Tuesday,10,,
E:U7Q9G8SL1D_1,33,Teaching Studio,40,8,Wednesday,9,,
E:JMMA74TVAL-00001,33,No room required,10,8,Monday,9,,
E:E5A7PN9DJF,33,General Teaching,42,2,Friday,16,,
E:A8DAD86HZA_2,33,General Teaching,30,8,Wednesday,9,,
E:VU1JANO8CF-00003,11,General Teaching,290,1,Thursday,14,,
E:TUGFSLAT11_2,33,Teaching Studio,30,8,Wednesday,10,,
E:1B6KEY2V9L,"9, 10",General Teaching,70,2,Wednesday,10,,
E:OUGLINAT47,"26, 27",General Teaching,86,1,Wednesday,17,,
E:6MJ362J6VT-00002,33,No room required,10,1,Monday,9,,
E:GNHK7EWOCG,"27, 29",General Teaching,50,1,Wednesday,14,,
E:99BAUZ1H71_2,33,General Teaching,36,8,Monday,10,,
E:62XE5GFV7A_1,33,Teaching Studio,40,8,Thursday,9,,
E:ORNO34XNPX_2,33,General Teaching,30,8,Monday,10,,
E:Z1TKICKR23_1,33,Teaching Studio,40,8,Tuesday,10,,
E:CLLRPL9OUD_1,"9, 10",Laboratory,100,3,Monday,11,,
E:JMMA74TVAL,33,No room required,10,8,Monday,9,,
E:2MZF9KXMGP,33,No room required,10,8,Monday,9,,
E:HJ4JH7SC3X,11,General Teaching,290,3,Wednesday,13,,
E:62XE5GFV7A_2,33,Teaching Studio,40,8,Friday,10,,
E:9JYALH34B7,"26, 27",General Teaching,50,2,Wednesday,12,,
E:HBNTU5FVQC,"27, 28",Computer Laboratory,60,2,Tuesday,14,,
E:FTEGVIW1RS,33,No room required,10,8,Monday,9,,
E:DD8H9K332J,"9, 10",General Teaching,40,2,Wednesday,10,,
E:U7Q9G8SL1D_2,33,Teaching Studio,40,8,Friday,9,,
E:ECTC38LPK1,"28, 29",General Teaching,5,2,Wednesday,12,,
E:LNERXG4VUX-00001,33,No room required,10,8,Monday,9,,
E:4L8RTCUTY9-00001,33,No room required,10,8,Monday,9,,
E:XFVPOJ3J1F,33,No room required,6,1,Monday,9,,
E:JKYKAIIQC4,33,No room required,15,1,Monday,9,,
E:HHOLBSSBP6,33,No room required,50,1,Monday,9,,
E:C1UY5MBOG7,33,No room required,15,1,Monday,9,,
E:PL33L43J6S,33,No room required,15,1,Monday,9,,
E:YFDZ1IRUM7,33,No room required,15,1,Monday,9,,
E:X44IE9O8C3-00002,33,General Teaching,4,1,Monday,13,,
E:SAO45JAG7N,"10, 11",No room required,15,2,Monday,9,,
E:V6HOMSHFFF-00001,"27, 29",Laboratory,18,3,Wednesday,9,,
E:V6HOMSHFFF,"28, 33",Computer Laboratory,18,2,Wednesday,16,,
E:H4GGJUHCOM,33,No room required,6,2,Monday,9,,
E:XBC1DU2X9R-00003,11,General Teaching,290,2,Monday,11,,
E:FPKHS2HNA3,33,No room required,6,1,Monday,9,,
E:GVRJ25EQ1M,"9, 10",Computer Laboratory,65,3,Tuesday,15,,
E:3QR38PA9NO,"26, 27",General Teaching,36,2,Monday,15,,
E:ZYI4N1XCEB,33,Teaching Lab,24,3,Monday,9,,
E:DG3AL9E6B6,"9, 10",General Teaching,40,2,Wednesday,10,,
E:94MQQR65PG,33,No room required,9,1,Monday,9,,
E:N7SKWYKAXK,"26, 27",No room required,49,3,Monday,9,,
E:YJ1XDCGKXV-00002,33,General Teaching,4,1,Monday,14,,
E:YJ1XDCGKXV,33,General Teaching,4,1,Wednesday,9,,
E:E9T7SDIMNK,33,No room required,15,1,Monday,9,,
E:OKD8BOMA85,33,No room required,15,1,Monday,9,,
E:4B81241RRI,"27, 28",Computer Laboratory,60,2,Wednesday,15,,
E:5SCASCK22Z,33,General Teaching,6,2,Monday,12,,
E:NMVVR58TCU,33,No room required,15,1,Monday,9,,
E:DHWEFVCD6F,"26, 27",General Teaching,400,1,Friday,11,,
E:HSTS8TZWGI,33,No room required,50,1,Monday,9,,
E:2VWO1QTUMJ,33,No room required,15,1,Monday,9,,
E:EVQV351D5D_1,"26, 27",Laboratory,11,3,Monday,9,,
E:NXYOT2IMP7_1,33,Teaching Lab,60,3,Monday,9,,
E:ZRVY2HBUF5-00001,33,General Teaching,14,2,Friday,9,,
E:XV8K3XMR8L-00001,33,General Teaching,4,1,Tuesday,9,,
E:ZRVY2HBUF5,33,General Teaching,14,2,Friday,15,,
E:53WW6DY63P-00001,33,No room required,15,1,Monday,9,,
E:A8I57KP5D9,"9, 10",General Teaching,30,2,Monday,9,,
E:VTTFN3XJ8S,33,No room required,15,1,Monday,9,,
E:KJYFEXU98B-00002,"12, 13",General Teaching,70,1,Friday,11,,
E:HUBTQEXBZ7,33,No room required,15,1,Monday,9,,
E:OH8A4PNO1E-00003,33,General Teaching,320,1,Tuesday,9,,
E:XNGQS8ZMXK,33,No room required,50,1,Monday,9,,
E:157Q82DFNV,33,No room required,6,2,Monday,9,,
E:82K74IRL6S,"10, 11",Computer Laboratory,30,1,Tuesday,17,,
E:V7WV74919F,33,No room required,15,1,Monday,9,,
E:AD6B7D9GZ6,"27, 29",Computer Laboratory,65,2,Friday,11,,
E:MWGZA7I5NA,33,Laboratory,55,2,Friday,9,,
E:X44IE9O8C3-00001,33,General Teaching,4,1,Monday,11,,
E:7RAA36XNB6,33,No room required,9,1,Monday,9,,
E:RV54LHITIX,33,No room required,18,1,Monday,9,,
E:PWJMWFX9VF,33,No room required,15,1,Monday,9,,
E:S3H7XTMXYM,"9, 10",Teaching Studio,50,3,Thursday,10,,
E:X44IE9O8C3,33,General Teaching,4,1,Wednesday,17,,
E:SX93ACM7C4,33,No room required,50,1,Monday,9,,
E:1Y4MOF26V6-00001,11,General Teaching,28,2,Monday,11,,
E:WU1Z3IAY7D,33,No room required,6,1,Monday,9,,
E:7EKQ11YQYA,"27, 29",General Teaching,65,1,Thursday,12,,
E:MVCBYIDFQW,"12, 15",Computer Laboratory,74,3,Wednesday,10,,
E:KJ6K8CP7FF,33,General Teaching,4,1,Tuesday,17,,
E:SKSHRX8NAC-00002,"26, 27",General Teaching,70,2,Monday,15,,
E:IFXUKHCWVC-00002,33,General Teaching,320,2,Tuesday,12,,
E:D6SRBII2UF,"26, 27",Computer Laboratory,56,3,Monday,10,,
E:I3CS28SK23,33,No room required,15,1,Monday,9,,
E:QTBBGHBCWA,33,No room required,15,1,Monday,9,,
E:PQN3RNWAXI-00001,33,No room required,15,1,Monday,9,,
E:SPGU8CJCSM,33,No room required,15,1,Monday,9,,
E:DVXDIGTMWQ,33,No room required,15,1,Monday,9,,
E:NXYOT2IMP7_2,33,Teaching Lab,60,3,Monday,9,,
E:6W6ETQ46Z1,"26, 27",General Teaching,146,2,Wednesday,16,,
E:GOXG546L5O-00001,"27, 29",General Teaching,20,1,Monday,12,,
E:RTF93FVDXG_1,"10, 13",Laboratory,54,3,Thursday,9,,
E:XV8K3XMR8L,33,General Teaching,4,1,Wednesday,11,,
E:6T3DIY2UUJ_3,"28, 30",Laboratory,85,3,Thursday,9,,
E:UNBF8SQIQN-00005,12,General Teaching,288,4,Friday,12,,
E:UNKTKLOSAK-00001,12,General Teaching,290,1,Monday,14,,
E:ENXBW427GC-00001,"9, 10",General Teaching,300,1,Tuesday,12,,
E:9YJ67P7OPA,"27, 28",Computer Laboratory,60,2,Friday,11,,
E:46EKQR2DBL,33,General Teaching,50,2,Friday,14,,
E:X2J8LL7HM5,"27, 28",General Teaching,29,1,Monday,17,,
E:HNVCR6CESB,"26, 27",General Teaching,135,1,Friday,15,,
E:HDT7B41QLE-00002,33,General Teaching,4,1,Monday,15,,
E:6T3DIY2UUJ_4,"28, 30",Computer Laboratory,85,3,Thursday,11,,
E:YO128S6BKP-00001,"9, 10",General Teaching,70,1,Tuesday,17,,
E:7T7SVO5FEU,33,General Teaching,6,2,Wednesday,16,,
E:CLLRPL9OUD_2,"9, 10",Laboratory,100,3,Friday,14,,
E:8BQABHSSGW,33,No room required,15,1,Monday,9,,
E:Z943MXGFYX,"9, 10",General Teaching,72,1,Tuesday,14,,
E:QG9KNX95UO,"27, 28",General Teaching,54,1,Tuesday,11,,
E:EJJL34XWC2,"9, 10",General Teaching,406,1,Tuesday,17,,
E:YXFMEO5LJY,33,No room required,6,2,Monday,9,,
E:N17LTWQYY9_2,"27, 29",Laboratory,85,3,Wednesday,12,,
E:DL1URQ86HI,"26, 27",General Teaching,44,1,Thursday,14,,
E:46EKQR2DBL-00001,33,No room required,50,4,Monday,9,,
E:RT2RVLDBHD_2,"27, 29",Laboratory,85,3,Tuesday,10,,
E:TAR8S9VL8X,33,No room required,18,1,Monday,9,,
E:YJ1XDCGKXV-00001,33,General Teaching,4,1,Thursday,14,,
E:EFOYCBWLWD,33,No room required,15,1,Monday,9,,
E:1YUU5P6SYI_2,"28, 33",Laboratory,60,3,Friday,9,,
E:OH8A4PNO1E-00003-00001,33,General Teaching,320,2,Friday,11,,
E:2YDPZIK1M1,33,No room required,18,3,Monday,9,,
E:42RMQ73EDS,33,No room required,9,1,Monday,9,,
E:64KVNFVY99,33,No room required,15,1,Monday,9,,
E:9XMXIJNPR6,33,General Teaching,4,1,Thursday,14,,
E:5CBSUVLH4C-00001,"26, 27",General Teaching,10,2,Thursday,11,,
E:4FN6KMP6WV,33,General Teaching,6,2,Monday,9,,
E:SPPAFFZDOV-00001-00001,"9, 10",General Teaching,80,1,Thursday,16,,
E:XHY3RFJ6WJ,33,General Teaching,4,1,Wednesday,17,,
E:XBC1DU2X9R-00005,12,General Teaching,290,1,Thursday,12,,
E:WTVCOXE4KM,"26, 27",General Teaching,70,1,Monday,11,,
E:LU4ASH5PFD,33,No room required,25,1,Monday,9,,
E:MI67P6AKOA,33,No room required,15,1,Monday,9,,
E:NXYOT2IMP7_3,33,Teaching Lab,60,3,Monday,9,,
E:CSUMFNK7EY,33,No room required,15,1,Monday,9,,
E:XV8K3XMR8L-00002,33,General Teaching,4,1,Tuesday,13,,
E:WN78Q3OYMM,33,General Teaching,50,1,Wednesday,11,,
E:M11X32EORX_1,"10, 13",Laboratory,54,3,Friday,9,,
E:XVM4WV8J9M,"26, 27",General Teaching,136,1,Tuesday,10,,
E:451SRLA92G,33,General Teaching,4,1,Tuesday,9,,
E:W8JLQR4VU9,33,No room required,15,1,Monday,9,,
E:HDT7B41QLE,33,General Teaching,4,1,Thursday,14,,
E:CHX4OINZR9,33,No room required,15,1,Monday,9,,
E:J24NIF8T3Z,33,No room required,15,1,Monday,9,,
E:9NXW7XJNEM,33,No room required,15,1,Monday,9,,
E:X3J424HYC2,33,General Teaching,50,2,Tuesday,16,,
E:451SRLA92G-00001,33,General Teaching,4,1,Wednesday,12,,
E:3E9X2GQVI1_2,"9, 10",Laboratory,100,3,Monday,14,,
E:2SBX29S6SG,33,Laboratory,55,2,Tuesday,11,,
E:OH8A4PNO1E-00002,33,General Teaching,320,1,Wednesday,9,,
E:JZPYU6IG23,33,No room required,5,2,Monday,9,,
E:6N8R58UCDO,33,General Teaching,6,2,Thursday,14,,
E:OH8A4PNO1E-00004,33,General Teaching,320,1,Monday,14,,
E:X34Q4UXC3O,"26, 27",General Teaching,38,2,Thursday,10,,
E:OH8A4PNO1E,33,General Teaching,320,1,Wednesday,9,,
E:45M9ODL7AX_1,"26, 27",Laboratory,34,3,Friday,11,,
E:ZIPN1L8WS8,33,No room required,8,3,Monday,9,,
E:1DU69WMWA1,"9, 10",General Teaching,170,1,Monday,15,,
E:8L7T9DS91P,"26, 27",General Teaching,130,1,Tuesday,15,,
E:M2XK9JYG6H,"27, 28",General Teaching,35,1,Tuesday,14,,
E:DFKLYPFC7Z,33,No room required,27,3,Monday,9,,
E:WPEAJB62FJ,33,No room required,9,1,Monday,9,,
E:HVCKTTURPG,33,No room required,25,1,Monday,9,,
E:N779YCXGYY,33,No room required,6,2,Monday,9,,
E:7EKATKTAUK,"12, 15",General Teaching,30,2,Wednesday,12,,
E:HDT7B41QLE-00001,33,General Teaching,4,1,Monday,17,,
E:HJ6MLGUY2T,33,No room required,15,1,Monday,9,,
E:7UULL14OUF,33,No room required,6,2,Monday,9,,
E:L4HPKW79MG,"9, 10",General Teaching,75,2,Wednesday,12,,
E:Y2KYLBQIA1,33,Laboratory,55,2,Thursday,16,,
E:SR3R9WQ4IL,33,Laboratory,55,2,Wednesday,14,,
E:NOIAGI9DVO,"32, 34",Computer Laboratory,60,2,Tuesday,11,,
E:CLLRPL9OUD_3,"9, 10",Laboratory,100,3,Thursday,14,,
E:XL4CSTATNC,33,No room required,15,1,Monday,9,,
E:9XMXIJNPR6-00001,33,General Teaching,4,1,Wednesday,10,,
